Date,convexity,pnl
2006-06-08,0.131869525177,2300.0
2006-06-09,0.133973208037,2120.0
2006-06-12,0.132674777605,2060.0
2006-06-13,,2060.0
2006-06-14,,2060.0
2006-06-15,,2060.0
2006-06-16,,2060.0
2006-06-19,0.163619270957,2060.0
2006-06-20,0.147450372216,1910.0
2006-06-21,0.162547823247,1880.0
2006-06-22,0.236611703222,2160.0
2006-06-23,0.244645399185,2250.0
2006-06-26,0.257744427905,2320.0
2006-06-27,0.236445940359,2210.0
2006-06-28,0.257810807152,2300.0
2006-06-29,0.286737534877,2120.0
2006-06-30,0.258706519097,2030.0
2006-07-03,0.129989256434,2030.0
2006-07-05,0.139633799123,2140.0
2006-07-06,0.138692550938,2150.0
2006-07-07,0.152922497763,2360.0
2006-07-10,0.142923719063,2360.0
2006-07-11,0.136338030591,2260.0
2006-07-12,0.125869810139,2180.0
2006-07-13,,2180.0
2006-07-14,,2180.0
2006-07-17,,2180.0
2006-07-18,,2180.0
2006-07-19,0.350342350099,2180.0
2006-07-20,0.328911390389,2070.0
2006-07-21,0.321491648669,2140.0
2006-07-24,0.330736194537,2210.0
2006-07-25,0.33563284978,2330.0
2006-07-26,0.357350069623,2590.0
2006-07-27,0.389062561198,2850.0
2006-07-28,0.371514377536,2910.0
2006-07-31,0.411660063197,3050.0
2006-08-01,0.163588543369,3050.0
2006-08-02,0.139628598176,2820.0
2006-08-03,0.160300888949,2950.0
2006-08-04,0.175132205028,3170.0
2006-08-07,0.162398861408,2880.0
2006-08-08,0.158080304412,2700.0
2006-08-09,0.166177562563,2630.0
2006-08-10,0.197583481206,3050.0
2006-08-11,0.200613013074,3130.0
2006-08-14,0.194416404671,3270.0
2006-08-15,,3270.0
2006-08-16,,3270.0
2006-08-17,,3270.0
2006-08-18,,3270.0
2006-08-21,0.258108765305,3270.0
2006-08-22,0.261700791428,3330.0
2006-08-23,0.293377716314,3720.0
2006-08-24,0.240514177658,3440.0
2006-08-25,0.229997277047,3320.0
2006-08-28,0.289025866533,3870.0
2006-08-29,0.28843715657,4120.0
2006-08-30,0.254294646036,3930.0
2006-08-31,0.3032170538,4070.0
2006-09-01,0.128782896763,4070.0
2006-09-05,0.129348603288,4210.0
2006-09-06,0.132549788777,4260.0
2006-09-07,0.142789312412,4320.0
2006-09-08,0.142072130601,4390.0
2006-09-11,0.131913542036,4350.0
2006-09-12,0.15614868368,4410.0
2006-09-13,,4410.0
2006-09-14,,4410.0
2006-09-15,,4410.0
2006-09-18,,4410.0
2006-09-19,0.204949458096,4410.0
2006-09-20,0.156900240293,4330.0
2006-09-21,0.153069328229,3980.0
2006-09-22,0.169230660179,4130.0
2006-09-25,0.141972420362,3810.0
2006-09-26,0.158701496495,3790.0
2006-09-27,0.165533219274,3740.0
2006-09-28,0.197822692764,4050.0
2006-09-29,0.266359263465,4480.0
2006-10-02,0.102322449075,4480.0
2006-10-03,0.102722885739,4740.0
2006-10-04,0.0949097598688,4510.0
2006-10-05,0.098846253743,4370.0
2006-10-06,0.111426880428,4400.0
2006-10-09,0.13197408082,4360.0
2006-10-10,0.166420057687,4760.0
2006-10-11,0.173090306132,5000.0
2006-10-12,0.187725826623,5170.0
2006-10-13,,5170.0
2006-10-16,,5170.0
2006-10-17,,5170.0
2006-10-18,,5170.0
2006-10-19,0.278457795514,5170.0
2006-10-20,0.360639256503,5680.0
2006-10-23,0.384229059957,5840.0
2006-10-24,0.400886701766,5840.0
2006-10-25,0.39404301078,5670.0
2006-10-26,0.3810657001,5630.0
2006-10-27,0.430083318979,5930.0
2006-10-30,0.450076830442,6310.0
2006-10-31,0.451304511028,6360.0
2006-11-01,0.18434009318,6360.0
2006-11-02,0.174344763683,6360.0
2006-11-03,0.163173688266,6260.0
2006-11-06,0.166842559876,6300.0
2006-11-07,0.167501266261,6220.0
2006-11-08,0.17415744446,6140.0
2006-11-09,0.201558301184,6090.0
2006-11-10,,6090.0
2006-11-13,,6090.0
2006-11-14,,6090.0
2006-11-15,,6090.0
2006-11-16,0.355902873426,6090.0
2006-11-17,0.362163092885,6270.0
2006-11-20,0.312034037784,6340.0
2006-11-21,0.272744674427,6030.0
2006-11-22,0.313833627492,6280.0
2006-11-24,0.313833627492,6280.0
2006-11-27,0.273099567819,5870.0
2006-11-28,0.305418183923,5570.0
2006-11-29,0.302463292137,5400.0
2006-11-30,0.365594764047,5480.0
2006-12-01,0.201737804296,5480.0
2006-12-04,0.21772356523,5680.0
2006-12-05,0.199634679544,5570.0
2006-12-06,0.178645292673,5470.0
2006-12-07,0.126067856357,5210.0
2006-12-08,0.124870918435,5090.0
2006-12-11,0.161557273751,5260.0
2006-12-12,,5260.0
2006-12-13,,5260.0
2006-12-14,,5260.0
2006-12-15,,5260.0
2006-12-18,0.178984955958,5260.0
2006-12-19,0.182362225585,5270.0
2006-12-20,0.259878787599,5840.0
2006-12-21,0.286555001014,6220.0
2006-12-22,0.281645070381,6240.0
2006-12-26,0.273889734826,6370.0
2006-12-27,0.302301915448,6390.0
2006-12-28,0.312121774101,6350.0
2006-12-29,0.342729487188,6490.0
2007-01-02,0.132834035935,6490.0
2007-01-03,0.140195987273,6600.0
2007-01-04,0.135891438044,6810.0
2007-01-05,0.119458849781,6980.0
2007-01-08,0.131983133838,7140.0
2007-01-09,0.126447752309,7280.0
2007-01-10,0.0876686394137,7040.0
2007-01-11,0.0726496161881,6430.0
2007-01-12,,6430.0
2007-01-16,,6430.0
2007-01-17,,6430.0
2007-01-18,,6430.0
2007-01-19,0.175668087848,6430.0
2007-01-22,0.17630450477,6720.0
2007-01-23,0.155541048158,6370.0
2007-01-24,0.131948870653,6250.0
2007-01-25,0.167380733308,6450.0
2007-01-26,0.148765939474,6320.0
2007-01-29,0.120350905351,6280.0
2007-01-30,0.0965810700338,6080.0
2007-01-31,0.10668948995,6130.0
2007-02-01,0.0652333853844,6130.0
2007-02-02,0.0710350909193,6170.0
2007-02-05,0.0885383410323,6270.0
2007-02-06,0.0506795192542,6040.0
2007-02-07,0.0591707080439,5940.0
2007-02-08,0.0691690825333,5940.0
2007-02-09,0.0750695397038,5960.0
2007-02-12,,5960.0
2007-02-13,,5960.0
2007-02-14,,5960.0
2007-02-15,,5960.0
2007-02-16,0.10331972004,5960.0
2007-02-20,0.159973748746,6250.0
2007-02-21,0.164970953521,6350.0
2007-02-22,0.266598215492,6950.0
2007-02-23,0.308228335759,7480.0
2007-02-26,0.273246174262,7350.0
2007-02-27,0.276579349086,7330.0
2007-02-28,0.30822885722,7470.0
2007-03-01,0.132147497404,7470.0
2007-03-02,0.124022753934,7310.0
2007-03-05,0.139090640732,7400.0
2007-03-06,0.15814132793,7470.0
2007-03-07,0.169068213339,7380.0
2007-03-08,0.188149796853,7490.0
2007-03-09,0.200302058752,7690.0
2007-03-12,0.237452564677,7900.0
2007-03-13,,7900.0
2007-03-14,,7900.0
2007-03-15,,7900.0
2007-03-16,,7900.0
2007-03-19,0.363828685491,7900.0
2007-03-20,0.367114778328,7940.0
2007-03-21,0.4135441881,8130.0
2007-03-22,0.353969989976,7780.0
2007-03-23,0.334239369702,7550.0
2007-03-26,0.498570354888,8080.0
2007-03-27,0.528131502465,8440.0
2007-03-28,0.491823750955,8150.0
2007-03-29,0.371330282122,7170.0
2007-03-30,0.511076967273,7360.0
2007-04-02,0.210645964116,7360.0
2007-04-03,0.213980969084,7930.0
2007-04-04,0.24497432557,8420.0
2007-04-05,0.284571231207,8570.0
2007-04-09,0.428455463055,9300.0
2007-04-10,0.406789051299,9380.0
2007-04-11,0.368964439127,9170.0
2007-04-12,0.356313778732,8760.0
2007-04-13,,8760.0
2007-04-16,,8760.0
2007-04-17,,8760.0
2007-04-18,,8760.0
2007-04-19,0.444777299574,8760.0
2007-04-20,0.384847388352,8510.0
2007-04-23,0.331770918105,8290.0
2007-04-24,0.372666454551,8430.0
2007-04-25,0.396769175069,8550.0
2007-04-26,0.380431348558,8600.0
2007-04-27,0.399842715284,8510.0
2007-04-30,0.441186850588,8720.0
2007-05-01,0.203299248408,8720.0
2007-05-02,0.208839230381,8890.0
2007-05-03,0.227278696989,9030.0
2007-05-04,0.237322664315,9360.0
2007-05-07,0.194830859379,9200.0
2007-05-08,0.180135065532,8980.0
2007-05-09,0.218694874148,9160.0
2007-05-10,0.223851845496,9210.0
2007-05-11,0.204445486813,9080.0
2007-05-14,0.205158777208,8990.0
2007-05-15,,8990.0
2007-05-16,,8990.0
2007-05-17,,8990.0
2007-05-18,,8990.0
2007-05-21,0.243908539614,8990.0
2007-05-22,0.241456910563,9060.0
2007-05-23,0.300842290212,9410.0
2007-05-24,0.353061923039,10100.0
2007-05-25,0.322799650623,9680.0
2007-05-29,0.255708579617,9720.0
2007-05-30,0.231633292109,9490.0
2007-05-31,0.168464226605,9180.0
2007-06-01,0.0925841199512,9180.0
2007-06-04,0.106179545433,9080.0
2007-06-05,0.120458646872,9250.0
2007-06-06,0.104581408816,9180.0
2007-06-07,0.0931411936691,9020.0
2007-06-08,0.0825863792306,9180.0
2007-06-11,0.0914245544986,9190.0
2007-06-12,0.0940264000587,9340.0
2007-06-13,,9340.0
2007-06-14,,9340.0
2007-06-15,,9340.0
2007-06-18,,9340.0
2007-06-19,0.140845152835,9340.0
2007-06-20,0.114126177633,9350.0
2007-06-21,0.0833472716341,9190.0
2007-06-22,0.118406678521,9480.0
2007-06-25,0.0766900122458,9490.0
2007-06-26,0.0346873675662,9250.0
2007-06-27,0.0194915513915,8380.0
2007-06-28,0.0470853814115,7910.0
2007-06-29,0.0114236149794,8030.0
2007-07-02,-0.0126887743863,8030.0
2007-07-03,-0.00966365260154,8000.0
2007-07-05,-0.0235122961349,7820.0
2007-07-06,-0.0470420126543,7260.0
2007-07-09,-0.000436970618024,7730.0
2007-07-10,-0.00737809850789,7660.0
2007-07-11,-0.0103024738649,7570.0
2007-07-12,-0.0182520428402,7510.0
2007-07-13,,7510.0
2007-07-16,,7510.0
2007-07-17,,7510.0
2007-07-18,,7510.0
2007-07-19,-0.0324224706248,7510.0
2007-07-20,0.00909049495693,7650.0
2007-07-23,0.0392849025397,8130.0
2007-07-24,-0.0196750975286,8380.0
2007-07-25,-0.0973107654009,7520.0
2007-07-26,-0.118130187942,7290.0
2007-07-27,-0.181723639767,6340.0
2007-07-30,-0.120408191771,6000.0
2007-07-31,-0.0876851306148,5790.0
2007-08-01,-0.0272229384211,5790.0
2007-08-02,-0.0369639337118,5810.0
2007-08-03,-0.0293855555827,6320.0
2007-08-06,-0.0442247179606,6720.0
2007-08-07,-0.0356119652279,6690.0
2007-08-08,-0.0420308638471,6580.0
2007-08-09,-0.032225013306,6720.0
2007-08-10,-0.0192574993614,6640.0
2007-08-13,-0.0457065525903,6140.0
2007-08-14,,6140.0
2007-08-15,,6140.0
2007-08-16,,6140.0
2007-08-17,,6140.0
2007-08-20,-0.0548666443038,6140.0
2007-08-21,-0.0451838185348,6450.0
2007-08-22,-0.0563711446349,6560.0
2007-08-23,-0.0749652393636,6500.0
2007-08-24,-0.128283429905,6120.0
2007-08-27,-0.191554012901,5750.0
2007-08-28,-0.187292392713,5580.0
2007-08-29,-0.210585148551,4820.0
2007-08-30,-0.21973961574,4630.0
2007-08-31,-0.19987340408,4600.0
2007-09-04,-0.204206418968,4600.0
2007-09-05,-0.258974509386,3970.0
2007-09-06,-0.260973865963,3970.0
2007-09-07,-0.241880953255,4140.0
2007-09-10,-0.277215407109,3950.0
2007-09-11,-0.299208236987,3950.0
2007-09-12,-0.286309328972,3780.0
2007-09-13,,3780.0
2007-09-14,,3780.0
2007-09-17,,3780.0
2007-09-18,,3780.0
2007-09-19,-0.256001770236,3780.0
2007-09-20,-0.262269014674,3900.0
2007-09-21,-0.228553596861,4520.0
2007-09-24,-0.179997239096,5090.0
2007-09-25,-0.248853262604,4930.0
2007-09-26,-0.449042764397,3850.0
2007-09-27,-0.38463022635,3170.0
2007-09-28,-0.302785369784,3740.0
2007-10-01,-0.0648586172657,3740.0
2007-10-02,-0.0993815495357,3570.0
2007-10-03,-0.111925279421,3470.0
2007-10-04,-0.0788219136231,3600.0
2007-10-05,-0.064054435514,3960.0
2007-10-08,-0.050429992332,4330.0
2007-10-09,-0.0883751379718,4120.0
2007-10-10,-0.0615073091901,4060.0
2007-10-11,-0.0476833080884,3590.0
2007-10-12,-0.0493590067906,3430.0
2007-10-15,,3430.0
2007-10-16,,3430.0
2007-10-17,,3430.0
2007-10-18,,3430.0
2007-10-19,-0.176869965988,3430.0
2007-10-22,-0.0936150784167,3970.0
2007-10-23,-0.129401470321,4220.0
2007-10-24,-0.181542786371,3850.0
2007-10-25,-0.216857581821,2910.0
2007-10-26,-0.158294062701,2830.0
2007-10-29,-0.0782525520559,3330.0
2007-10-30,-0.0429939616897,3770.0
2007-10-31,-0.190844425368,2590.0
2007-11-01,-0.0693835925589,2590.0
2007-11-02,-0.0616533152638,2360.0
2007-11-05,-0.0150737483157,2800.0
2007-11-06,-0.00863143733823,2660.0
2007-11-07,0.00693436870624,3110.0
2007-11-08,-0.018011330538,3410.0
2007-11-09,,3410.0
2007-11-12,,3410.0
2007-11-13,,3410.0
2007-11-14,,3410.0
2007-11-15,-0.12835278796,3410.0
2007-11-16,-0.14845590537,3080.0
2007-11-19,-0.126010576255,3170.0
2007-11-20,-0.118872514422,2780.0
2007-11-21,-0.12494378794,2890.0
2007-11-23,-0.102994184986,2860.0
2007-11-26,-0.0371373312229,2940.0
2007-11-27,-0.00916380342541,3660.0
2007-11-28,-0.00576742452015,4680.0
2007-11-29,-0.0621225581023,4820.0
2007-11-30,-0.0238508025695,5510.0
2007-12-03,-0.021225662908,5510.0
2007-12-04,-0.0123189595858,5870.0
2007-12-05,-0.0132937289607,5880.0
2007-12-06,-0.0193265421393,5470.0
2007-12-07,0.00952908863846,5810.0
2007-12-10,0.0169575903628,5980.0
2007-12-11,,5980.0
2007-12-12,,5980.0
2007-12-13,,5980.0
2007-12-14,,5980.0
2007-12-17,0.146620340281,5980.0
2007-12-18,0.0960872353486,5860.0
2007-12-19,0.0730866274612,5560.0
2007-12-20,0.067819904931,5500.0
2007-12-21,0.027063860831,4580.0
2007-12-24,-0.00286626220828,4220.0
2007-12-26,-0.007420565329,3570.0
2007-12-27,0.0704758096357,3850.0
2007-12-28,0.103027878664,4050.0
2007-12-31,1.26241940668,760.0
2008-01-02,0.0047262397076,760.0
2008-01-03,-0.00418119450469,1200.0
2008-01-04,0.00280964332249,1600.0
2008-01-07,-0.00176845551265,1770.0
2008-01-08,-0.0124118802106,1510.0
2008-01-09,-0.0282271135722,1180.0
2008-01-10,-0.0386070091893,1430.0
2008-01-11,-0.0359142936746,1710.0
2008-01-14,,1710.0
2008-01-15,,1710.0
2008-01-16,,1710.0
2008-01-17,,1710.0
2008-01-18,-0.0608677466131,1710.0
2008-01-22,-0.0711391906094,1660.0
2008-01-23,-0.0568815369386,1830.0
2008-01-24,-0.0601806903756,1530.0
2008-01-25,-0.00391052763463,2070.0
2008-01-28,-0.0108276219319,2330.0
2008-01-29,-0.00352929208832,2140.0
2008-01-30,0.0249665134942,2170.0
2008-01-31,0.0503151093007,2540.0
2008-02-01,0.021199830402,2540.0
2008-02-04,0.0143678506211,2470.0
2008-02-05,0.0133918558401,2460.0
2008-02-06,0.0369598107663,2640.0
2008-02-07,0.0438398281482,2690.0
2008-02-08,0.0139197149272,2240.0
2008-02-11,0.0223992832344,2040.0
2008-02-12,,2040.0
2008-02-13,,2040.0
2008-02-14,,2040.0
2008-02-15,,2040.0
2008-02-19,-0.0160593966743,2040.0
2008-02-20,-0.0393260113812,2030.0
2008-02-21,-0.0617057885357,2140.0
2008-02-22,-0.0511217319267,2050.0
2008-02-25,-0.0269679558098,2180.0
2008-02-26,-0.0307557457181,2250.0
2008-02-27,-0.00770531834246,2550.0
2008-02-28,-0.0448028665939,2360.0
2008-02-29,-0.0822893586116,2230.0
2008-03-03,-0.0663959831645,2230.0
2008-03-04,-0.0867937510749,2110.0
2008-03-05,-0.15524105185,1370.0
2008-03-06,-0.163463097263,1000.0
2008-03-07,-0.128926651447,560.0
2008-03-10,-0.161440959476,-510.0
2008-03-11,-0.204580042581,-560.0
2008-03-12,,-560.0
2008-03-13,,-560.0
2008-03-14,,-560.0
2008-03-17,,-560.0
2008-03-18,-0.330286516358,-560.0
2008-03-19,-0.244482479551,-80.0
2008-03-20,-0.20004687872,240.0
2008-03-24,-0.136681246929,820.0
2008-03-25,-0.0232226103125,1410.0
2008-03-26,-0.168023795441,90.0
2008-03-27,-0.249079481673,-610.0
2008-03-28,-0.108471960626,40.0
2008-03-31,-0.055646919039,940.0
2008-04-01,-0.029484700823,940.0
2008-04-02,-0.0419143637353,760.0
2008-04-03,-0.0436562199674,450.0
2008-04-04,-0.0234201724448,550.0
2008-04-07,-0.0340410831189,290.0
2008-04-08,-0.0592510854292,200.0
2008-04-09,-0.0481622235673,-180.0
2008-04-10,-0.0141889780014,230.0
2008-04-11,0.00643089245903,490.0
2008-04-14,-0.0494923701051,100.0
2008-04-15,,100.0
2008-04-16,,100.0
2008-04-17,,100.0
2008-04-18,,100.0
2008-04-21,-0.135790577797,100.0
2008-04-22,-0.115893146885,130.0
2008-04-23,-0.0867144850251,380.0
2008-04-24,-0.140985341723,160.0
2008-04-25,-0.188845444195,-490.0
2008-04-28,-0.161175674111,-290.0
2008-04-29,-0.119062573602,80.0
2008-04-30,-0.092858491691,220.0
2008-05-01,-0.0655981886564,220.0
2008-05-02,-0.040009802495,320.0
2008-05-05,-0.0318483304023,280.0
2008-05-06,-0.0131361483466,350.0
2008-05-07,0.0138031964768,610.0
2008-05-08,0.0333793947545,960.0
2008-05-09,0.0257549324103,1360.0
2008-05-12,0.0141458550765,1510.0
2008-05-13,,1510.0
2008-05-14,,1510.0
2008-05-15,,1510.0
2008-05-16,,1510.0
2008-05-19,-0.0239977942355,1510.0
2008-05-20,0.0627876087478,2630.0
2008-05-21,0.108537499921,2840.0
2008-05-22,0.0495097268304,1470.0
2008-05-23,0.0886152538212,910.0
2008-05-27,0.0691175992266,1560.0
2008-05-28,0.0529943467793,670.0
2008-05-29,0.124553168334,1460.0
2008-05-30,0.130250006059,1300.0
2008-06-02,0.057189979327,1300.0
2008-06-03,0.065834620812,1730.0
2008-06-04,0.0507767330913,1800.0
2008-06-05,0.0860660968915,1450.0
2008-06-06,0.060676292662,710.0
2008-06-09,0.0922641401601,1210.0
2008-06-10,0.110826279372,1740.0
2008-06-11,0.134627168161,1980.0
2008-06-12,0.116560865317,2060.0
2008-06-13,,2060.0
2008-06-16,,2060.0
2008-06-17,,2060.0
2008-06-18,,2060.0
2008-06-19,0.177097021253,2060.0
2008-06-20,0.161099896538,1360.0
2008-06-23,0.203799413059,1550.0
2008-06-24,0.229330836189,1890.0
2008-06-25,0.198094960088,2260.0
2008-06-26,0.213495718268,2140.0
2008-06-27,0.211260777737,2310.0
2008-06-30,0.178123700664,2750.0
2008-07-01,0.0858151923177,2750.0
2008-07-02,0.0610889055111,2720.0
2008-07-03,0.0165450746267,2560.0
2008-07-04,0.0165450746267,2560.0
2008-07-07,0.0316346756416,2990.0
2008-07-08,0.0329059944166,3400.0
2008-07-09,0.0394510965647,3340.0
2008-07-10,0.0578146366785,3080.0
2008-07-11,0.0556351170756,2550.0
2008-07-14,0.0492708008662,2810.0
2008-07-15,,2810.0
2008-07-16,,2810.0
2008-07-17,,2810.0
2008-07-18,,2810.0
2008-07-21,0.0912251053251,2810.0
2008-07-22,0.118790766102,3160.0
2008-07-23,0.135631114074,3080.0
2008-07-24,0.145233396507,2500.0
2008-07-25,0.162799563892,2850.0
2008-07-28,0.171198079744,2820.0
2008-07-29,0.164444209334,2860.0
2008-07-30,0.155517348203,2370.0
2008-07-31,0.16854383682,2510.0
2008-08-01,0.115727926394,2510.0
2008-08-04,0.0939964017691,2400.0
2008-08-05,0.0417326028743,2060.0
2008-08-06,0.0290662911286,1960.0
2008-08-07,0.0101333331926,1370.0
2008-08-08,0.100796358797,2370.0
2008-08-11,0.0961295119274,2420.0
2008-08-12,0.103195820654,2430.0
2008-08-13,,2430.0
2008-08-14,,2430.0
2008-08-15,,2430.0
2008-08-18,,2430.0
2008-08-19,0.124067741372,2430.0
2008-08-20,0.137043026077,2880.0
2008-08-21,0.133020944732,3280.0
2008-08-22,0.133153120353,3300.0
2008-08-25,0.141074449003,3490.0
2008-08-26,0.0936466941892,2870.0
2008-08-27,0.0574038184215,2430.0
2008-08-28,0.1001805993,2850.0
2008-08-29,0.111052811155,2730.0
2008-09-02,0.0702499205467,2730.0
2008-09-03,0.0608769842644,2450.0
2008-09-04,0.0635329515754,2380.0
2008-09-05,0.0379957257213,2270.0
2008-09-08,0.0192113149716,2110.0
2008-09-09,0.00186869176145,2040.0
2008-09-10,-0.0192118857181,1820.0
2008-09-11,-0.00826177418587,1810.0
2008-09-12,0.011376189349,1940.0
2008-09-15,,1940.0
2008-09-16,,1940.0
2008-09-17,,1940.0
2008-09-18,,1940.0
2008-09-19,-0.148933092062,1940.0
2008-09-22,-0.24608851921,1410.0
2008-09-23,-0.490290959477,310.0
2008-09-24,-0.300308627903,1060.0
2008-09-25,-0.358797674999,1130.0
2008-09-26,-0.32782183685,1440.0
2008-09-29,-0.205440324266,2620.0
2008-09-30,-0.236685850914,2430.0
2008-10-01,-0.0665319990105,2430.0
2008-10-02,-0.10813179547,2310.0
2008-10-03,-0.139899645879,1940.0
2008-10-06,-0.1524323547,2100.0
2008-10-07,-0.15916665285,1720.0
2008-10-08,-0.0435996512042,2150.0
2008-10-09,-0.00786629914428,2830.0
2008-10-10,-0.0539274008965,3450.0
2008-10-13,-0.020098366446,3200.0
2008-10-14,,3200.0
2008-10-15,,3200.0
2008-10-16,,3200.0
2008-10-17,,3200.0
2008-10-20,-0.0704320023354,3200.0
2008-10-21,-0.0228916901038,3600.0
2008-10-22,-0.0298209672023,3480.0
2008-10-23,-0.0332417421961,3440.0
2008-10-24,-0.0230892512128,3510.0
2008-10-27,-0.00931882270622,3710.0
2008-10-28,0.00379335069881,3610.0
2008-10-29,-0.0025873349669,3740.0
2008-10-30,0.0105019560096,4390.0
2008-10-31,0.040713678922,4490.0
2008-11-03,-0.00292604940183,4490.0
2008-11-04,-0.026966081873,4920.0
2008-11-05,-0.0287195451366,5230.0
2008-11-06,-0.0261828261441,5420.0
2008-11-07,-0.0011214329258,5390.0
2008-11-10,0.0194066888946,5170.0
2008-11-11,-0.0028280437638,5270.0
2008-11-12,0.000243798617488,5240.0
2008-11-13,,5240.0
2008-11-14,,5240.0
2008-11-17,,5240.0
2008-11-18,,5240.0
2008-11-19,-0.060435661362,5240.0
2008-11-20,-0.0167238356072,5620.0
2008-11-21,-0.00289017128615,5770.0
2008-11-24,0.0339873186076,5740.0
2008-11-25,0.0479023425514,6310.0
2008-11-26,0.0610715987633,6330.0
2008-11-28,0.124707771337,6500.0
2008-12-01,0.0466674580733,6500.0
2008-12-02,0.061472761683,6780.0
2008-12-03,0.0772581218075,7300.0
2008-12-04,0.0877208727306,7660.0
2008-12-05,0.171956132969,7580.0
2008-12-08,0.340530004132,8090.0
2008-12-09,0.344959226143,7990.0
2008-12-10,0.366499516417,7170.0
2008-12-11,0.414448330842,7170.0
2008-12-12,,7170.0
2008-12-15,,7170.0
2008-12-16,,7170.0
2008-12-17,,7170.0
2008-12-18,0.684432538689,7170.0
2008-12-19,0.736236963879,6940.0
2008-12-22,0.816400028596,6720.0
2008-12-23,0.826446617379,6730.0
2008-12-24,0.711877616929,6770.0
2008-12-26,0.648644560663,6770.0
2008-12-29,0.743619191538,6790.0
2008-12-30,1.00913998642,8030.0
2008-12-31,1.13784158734,7860.0
2009-01-02,0.380748071226,7860.0
2009-01-05,0.382726028424,7770.0
2009-01-06,0.471782243626,7960.0
2009-01-07,0.593575535238,9290.0
2009-01-08,0.647734592499,9850.0
2009-01-09,0.645085546513,10330.0
2009-01-12,,10330.0
2009-01-13,,10330.0
2009-01-14,,10330.0
2009-01-15,,10330.0
2009-01-16,1.36089710565,10330.0
2009-01-20,1.01925714479,8830.0
2009-01-21,0.468905667149,6120.0
2009-01-22,0.531099717706,6260.0
2009-01-23,0.764836446279,6420.0
2009-01-26,0.821398108005,6010.0
2009-01-27,1.04839441584,8210.0
2009-01-28,1.26811617499,9100.0
2009-01-29,1.48972843489,10110.0
2009-01-30,1.42583395437,9470.0
2009-02-02,0.397256728633,9470.0
2009-02-03,0.333534380816,9390.0
2009-02-04,0.442159430198,9870.0
2009-02-05,0.497505189811,10090.0
2009-02-06,0.519474722819,10090.0
2009-02-09,0.5689764131,10250.0
2009-02-10,0.602978325316,10600.0
2009-02-11,0.721076976209,11570.0
2009-02-12,,11570.0
2009-02-13,,11570.0
2009-02-17,,11570.0
2009-02-18,,11570.0
2009-02-19,0.536391647025,11570.0
2009-02-20,0.488249684418,11040.0
2009-02-23,0.71580748038,12160.0
2009-02-24,0.705376237056,11810.0
2009-02-25,0.503202817354,10560.0
2009-02-26,0.556528727552,10550.0
2009-02-27,0.493990363088,10330.0
2009-03-02,0.133264582837,10330.0
2009-03-03,0.10109065674,10090.0
2009-03-04,0.0646220335373,9490.0
2009-03-05,0.116939414039,9910.0
2009-03-06,0.138564325794,9450.0
2009-03-09,0.0500063626931,8730.0
2009-03-10,0.140770228257,9710.0
2009-03-11,0.198220668336,10320.0
2009-03-12,0.11887475677,9830.0
2009-03-13,,9830.0
2009-03-16,,9830.0
2009-03-17,,9830.0
2009-03-18,,9830.0
2009-03-19,0.311157980042,9830.0
2009-03-20,0.402308712248,10280.0
2009-03-23,0.454944987696,10700.0
2009-03-24,0.36169983057,10180.0
2009-03-25,0.257988438911,9850.0
2009-03-26,0.279062561808,9760.0
2009-03-27,0.372907189182,10370.0
2009-03-30,0.385128064507,10980.0
2009-03-31,0.376557407341,10420.0
2009-04-01,0.190669918829,10420.0
2009-04-02,0.182445621702,10560.0
2009-04-03,0.275879841883,10860.0
2009-04-06,0.312971816202,11380.0
2009-04-07,0.440853810745,11950.0
2009-04-08,0.4647554765,11990.0
2009-04-09,0.426794007738,11420.0
2009-04-13,0.481372036865,11630.0
2009-04-14,,11630.0
2009-04-15,,11630.0
2009-04-16,,11630.0
2009-04-17,,11630.0
2009-04-20,0.482927138105,11630.0
2009-04-21,0.404415212033,11470.0
2009-04-22,0.305123481329,11210.0
2009-04-23,0.176499104454,10300.0
2009-04-24,0.158323329333,9900.0
2009-04-27,0.11503300751,10090.0
2009-04-28,0.0363643169965,9750.0
2009-04-29,0.0606565939025,9830.0
2009-04-30,0.0375103435711,9810.0
2009-05-01,0.0819512432702,9810.0
2009-05-04,0.19086643956,10160.0
2009-05-05,0.163884808976,10170.0
2009-05-06,0.0989442190858,9700.0
2009-05-07,0.045977912918,9390.0
2009-05-08,0.0349870123889,8940.0
2009-05-11,0.0019992349947,8990.0
2009-05-12,,8990.0
2009-05-13,,8990.0
2009-05-14,,8990.0
2009-05-15,,8990.0
2009-05-18,0.022786268907,8990.0
2009-05-19,0.0527340993457,8970.0
2009-05-20,0.037753075951,8220.0
2009-05-21,0.110416398887,8680.0
2009-05-22,0.0620500857808,8660.0
2009-05-26,0.067792043924,8240.0
2009-05-27,0.0861222710049,8240.0
2009-05-28,0.11668717161,8500.0
2009-05-29,0.114692020127,8350.0
2009-06-01,0.0674649344111,8350.0
2009-06-02,0.0655247004261,8920.0
2009-06-03,0.0374611206303,9570.0
2009-06-04,0.0098327885787,9350.0
2009-06-05,0.0154695091317,9570.0
2009-06-08,0.0411299353418,9770.0
2009-06-09,0.0497204973012,9410.0
2009-06-10,0.0773563864962,9020.0
2009-06-11,0.0776539521082,8840.0
2009-06-12,0.0675242035406,8920.0
2009-06-15,,8920.0
2009-06-16,,8920.0
